,CDPRO,DESCR,UNIDA,PRCOM,FATOR,DILUICAO,EQUIV,DENSIDADE,PRVEN,ARGUMENTO,PARAMETRO
10330,30475.0,OL OREGANO USO INTERNO LIQ,G  ,0.089,58.4485,1.0,1.0,0.917,5.20192,,
10331,,,G  ,0.13,11.7842,1.14,1.0,0.61,1.53195,,
10332,30497.0,DRY FLO PURE,G  ,0.13,11.7842,1.14,1.0,0.61,1.53195,,
10333,,,G  ,0.13,11.7842,1.14,1.0,0.61,1.53195,,
10334,30497.0,DRY FLO PURE,G  ,0.13,11.7842,1.14,1.0,0.61,1.53195,,
10335,,,G  ,0.13,11.7842,1.14,1.0,0.61,1.53195,,
10336,30497.0,DRY FLO PURE,G  ,0.13,11.7842,1.14,1.0,0.61,1.53195,,
10337,30503.0,GENUVISCO CARRAGENA TYPE CSM 2,G  ,0.41,9.4182,1.04,1.0,0.813,3.86146,,
10338,30502.0,GENUVISCO CARRAGENA,G  ,0.41,9.4182,1.04,1.0,0.813,3.86146,,
10339,30503.0,GENUVISCO CARRAGENA TYPE CSM 2,G  ,0.41,9.4182,1.04,1.0,0.813,3.86146,,
10340,30503.0,GENUVISCO CARRAGENA TYPE CSM 2,G  ,0.41,9.4182,1.04,1.0,0.813,3.86146,,
10341,30549.0,Ñ USAR - COLAGENO TIPO II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10342,31901.0,Ñ USAR-COLAGENO NÃO DESNATURA,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10343,31903.0,Ñ USAR - FLEXABLE,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10344,38105.0,COLAGENO UC II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10345,41310.0,COLAGENO TIPO II (UC II),G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10346,30548.0,UC II ® - COLAGENO TIPO II PÓ,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10347,30549.0,Ñ USAR - COLAGENO TIPO II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10348,31901.0,Ñ USAR-COLAGENO NÃO DESNATURA,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10349,31903.0,Ñ USAR - FLEXABLE,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10350,38105.0,COLAGENO UC II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10351,41310.0,COLAGENO TIPO II (UC II),G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10352,30548.0,UC II ® - COLAGENO TIPO II PÓ,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10353,30549.0,Ñ USAR - COLAGENO TIPO II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10354,31901.0,Ñ USAR-COLAGENO NÃO DESNATURA,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10355,31903.0,Ñ USAR - FLEXABLE,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10356,38105.0,COLAGENO UC II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10357,41310.0,COLAGENO TIPO II (UC II),G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10358,30548.0,UC II ® - COLAGENO TIPO II PÓ,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
10359,35089.0,MAGNESIO TREONATE,G  ,0.28,8.2807,1.02,1.0,0.42,2.3186,,
10360,35664.0,MAGNESIO (TREONATO),G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10361,38119.0,Ñ USAR - MAGTEIN É MARCA,G  ,0.28,8.2807,1.02,1.0,0.42,2.3186,,
10362,40033.0,MAGNESIO (L-TREONATO),G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10363,40571.0,"MAGNESIO ION ATIVO, TREONATO",G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10364,41212.0,MAGNESIO TREONATO(ION ELEMENTA,G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10365,30552.0,MAGNESIO L TREONATO,G  ,0.28,8.2807,1.02,1.0,0.42,2.3186,,
10366,35089.0,MAGNESIO TREONATE,G  ,0.28,8.2807,1.02,1.0,0.42,2.3186,,
10367,35664.0,MAGNESIO (TREONATO),G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10368,38119.0,Ñ USAR - MAGTEIN É MARCA,G  ,0.28,8.2807,1.02,1.0,0.42,2.3186,,
10369,40033.0,MAGNESIO (L-TREONATO),G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10370,40571.0,"MAGNESIO ION ATIVO, TREONATO",G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10371,41212.0,MAGNESIO TREONATO(ION ELEMENTA,G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10372,35089.0,MAGNESIO TREONATE,G  ,0.28,8.2807,1.02,1.0,0.42,2.3186,,
10373,35664.0,MAGNESIO (TREONATO),G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10374,38119.0,Ñ USAR - MAGTEIN É MARCA,G  ,0.28,8.2807,1.02,1.0,0.42,2.3186,,
10375,40033.0,MAGNESIO (L-TREONATO),G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10376,40571.0,"MAGNESIO ION ATIVO, TREONATO",G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10377,41212.0,MAGNESIO TREONATO(ION ELEMENTA,G  ,0.28,8.2807,1.02,12.35,0.42,2.3186,,
10378,,,G  ,0.2798,3.1967,1.0,1.0,1.0,0.8945,,
10379,30577.0,EXCIPIENTE SLOW RELEASE II,G  ,0.2798,3.1967,1.0,1.0,1.0,0.8945,,
10380,,,G  ,0.2798,3.1967,1.0,1.0,1.0,0.8945,,
10381,30577.0,EXCIPIENTE SLOW RELEASE II,G  ,0.2798,3.1967,1.0,1.0,1.0,0.8945,,
10382,,,G  ,0.2798,3.1967,1.0,1.0,1.0,0.8945,,
10383,30577.0,EXCIPIENTE SLOW RELEASE II,G  ,0.2798,3.1967,1.0,1.0,1.0,0.8945,,
10384,30581.0,ESTRADIOL HEMIIDRATADO P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10385,30583.0,ESTRADIOL MICRONIZ P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10386,30584.0,BETA 17 ESTRADIOL P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10387,30585.0,ESTRADIOL NATURAL P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10388,30586.0,ESTRADIOL(17-BETA) P/ CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10389,30587.0,ESTRADIOL P/CREME DUOLIPO,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10390,30578.0,ESTRADIOL BETA 17-DIL2%-P/CREM,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10391,30581.0,ESTRADIOL HEMIIDRATADO P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10392,30583.0,ESTRADIOL MICRONIZ P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10393,30584.0,BETA 17 ESTRADIOL P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10394,30585.0,ESTRADIOL NATURAL P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10395,30586.0,ESTRADIOL(17-BETA) P/ CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10396,30587.0,ESTRADIOL P/CREME DUOLIPO,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10397,30578.0,ESTRADIOL BETA 17-DIL2%-P/CREM,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10398,30581.0,ESTRADIOL HEMIIDRATADO P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10399,30583.0,ESTRADIOL MICRONIZ P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10400,30584.0,BETA 17 ESTRADIOL P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10401,30585.0,ESTRADIOL NATURAL P/CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10402,30586.0,ESTRADIOL(17-BETA) P/ CREME,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10403,30587.0,ESTRADIOL P/CREME DUOLIPO,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10404,30578.0,ESTRADIOL BETA 17-DIL2%-P/CREM,G  ,0.7734,9.5691,75.0,1.0,1.0,7.4003,,
10405,,,G  ,0.0296,11.6077,1.0,1.0,1.0,0.3437,,
10406,30579.0,"GEL ARISTOFLEX 3,75%(P/DILUIÇA",G  ,0.0296,11.6077,1.0,1.0,1.0,0.3437,,
10407,,,G  ,0.0296,11.6077,1.0,1.0,1.0,0.3437,,
10408,30579.0,"GEL ARISTOFLEX 3,75%(P/DILUIÇA",G  ,0.0296,11.6077,1.0,1.0,1.0,0.3437,,
10409,,,G  ,0.0296,11.6077,1.0,1.0,1.0,0.3437,,
10410,30579.0,"GEL ARISTOFLEX 3,75%(P/DILUIÇA",G  ,0.0296,11.6077,1.0,1.0,1.0,0.3437,,
10411,30588.0,ESTRIOL BASE P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10412,30589.0,ESTRIOL (E3) P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10413,30590.0,ESTRIOL NATURAL P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10414,30591.0,THEELOL P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10415,30592.0,ESTRIOL P/CREME DUOLIPO,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10416,32111.0,ESTRIOL P/NANO DR ROGERIO,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10417,30580.0,ESTRIOL DILUICAO 2%-P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10418,30588.0,ESTRIOL BASE P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10419,30589.0,ESTRIOL (E3) P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10420,30590.0,ESTRIOL NATURAL P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10421,30591.0,THEELOL P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10422,30592.0,ESTRIOL P/CREME DUOLIPO,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10423,32111.0,ESTRIOL P/NANO DR ROGERIO,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10424,30580.0,ESTRIOL DILUICAO 2%-P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10425,30588.0,ESTRIOL BASE P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10426,30589.0,ESTRIOL (E3) P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10427,30590.0,ESTRIOL NATURAL P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10428,30591.0,THEELOL P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10429,30592.0,ESTRIOL P/CREME DUOLIPO,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10430,32111.0,ESTRIOL P/NANO DR ROGERIO,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10431,30580.0,ESTRIOL DILUICAO 2%-P/CREME,G  ,0.3364,10.7764,50.0,1.0,1.0,3.6248,,
10432,,,G  ,0.054,12.202,1.0,1.0,1.0,0.6592,,
10433,30598.0,EXCIPIENTE CAPSULA SUBLINGUAL,G  ,0.054,12.202,1.0,1.0,1.0,0.6592,,
10434,,,G  ,0.054,12.202,1.0,1.0,1.0,0.6592,,
10435,30598.0,EXCIPIENTE CAPSULA SUBLINGUAL,G  ,0.054,12.202,1.0,1.0,1.0,0.6592,,
10436,,,G  ,0.054,12.202,1.0,1.0,1.0,0.6592,,
10437,30598.0,EXCIPIENTE CAPSULA SUBLINGUAL,G  ,0.054,12.202,1.0,1.0,1.0,0.6592,,
10438,30684.0,DIOXIDO DE CLORO DR GUILHERME,G  ,1.106,7.6104,1.0,1.0,1.0,8.4171,,
10439,30623.0,CLORITO SODIO,G  ,1.106,7.6104,1.0,1.0,1.0,8.4171,,
10440,30684.0,DIOXIDO DE CLORO DR GUILHERME,G  ,1.106,7.6104,1.0,1.0,1.0,8.4171,,
10441,30684.0,DIOXIDO DE CLORO DR GUILHERME,G  ,1.106,7.6104,1.0,1.0,1.0,8.4171,,
10442,,,UN ,5.0489,4.4562,1.0,1.0,1.0,22.49891,,
10443,30652.0,*FR AP3 50ML NASAL BCO,UN ,5.0489,4.4562,1.0,1.0,1.0,22.49891,,
10444,,,UN ,5.0489,4.4562,1.0,1.0,1.0,22.49891,,
10445,30652.0,*FR AP3 50ML NASAL BCO,UN ,5.0489,4.4562,1.0,1.0,1.0,22.49891,,
10446,,,UN ,5.0489,4.4562,1.0,1.0,1.0,22.49891,,
10447,30652.0,*FR AP3 50ML NASAL BCO,UN ,5.0489,4.4562,1.0,1.0,1.0,22.49891,,
10448,30710.0,AMILOPECTINA,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10449,30711.0,AMILOGILL 1700,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10450,35122.0,AMIDO MILHO CEROSO,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10451,30709.0,WAXY MAIZE,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10452,30710.0,AMILOPECTINA,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10453,30711.0,AMILOGILL 1700,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10454,35122.0,AMIDO MILHO CEROSO,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10455,30710.0,AMILOPECTINA,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10456,30711.0,AMILOGILL 1700,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10457,35122.0,AMIDO MILHO CEROSO,G  ,0.3732,4.8279,1.14,1.0,1.0,1.80177,,
10458,30713.0,TOCOTRIENOIS P/XAROPES,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10459,30714.0,VIT E(TOCOTRIENOIS P/XAROPES),G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10460,30717.0,TOCOTRIENOIS COMPLEX XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10461,30718.0,TOCOTRIENOIS 305POWDER,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10462,31568.0,TOCOTRIMAX XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10463,33393.0,TOCOTRIENOL P/ XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10464,34947.0,TOCOTRIMAX P/ SOLUCAO,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10465,38697.0,Ñ USAR,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10466,41537.0,TOCOTRIENOIS P/ PASTILHA,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10467,30712.0,TOCOTRIMAX(GALENA)P/ LÍQUIDOS,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10468,30713.0,TOCOTRIENOIS P/XAROPES,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10469,30714.0,VIT E(TOCOTRIENOIS P/XAROPES),G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10470,30717.0,TOCOTRIENOIS COMPLEX XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10471,30718.0,TOCOTRIENOIS 305POWDER,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10472,31568.0,TOCOTRIMAX XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10473,33393.0,TOCOTRIENOL P/ XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10474,34947.0,TOCOTRIMAX P/ SOLUCAO,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10475,38697.0,Ñ USAR,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10476,41537.0,TOCOTRIENOIS P/ PASTILHA,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10477,30712.0,TOCOTRIMAX(GALENA)P/ LÍQUIDOS,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10478,30713.0,TOCOTRIENOIS P/XAROPES,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10479,30714.0,VIT E(TOCOTRIENOIS P/XAROPES),G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10480,30717.0,TOCOTRIENOIS COMPLEX XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10481,30718.0,TOCOTRIENOIS 305POWDER,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10482,31568.0,TOCOTRIMAX XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10483,33393.0,TOCOTRIENOL P/ XAROPE,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10484,34947.0,TOCOTRIMAX P/ SOLUCAO,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10485,38697.0,Ñ USAR,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10486,41537.0,TOCOTRIENOIS P/ PASTILHA,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10487,30712.0,TOCOTRIMAX(GALENA)P/ LÍQUIDOS,G  ,5.4,5.8344,1.0,1.0,0.453,31.50576,UI                            ,1000
10488,30726.0,*GLYCOCARN,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10489,32321.0,GLICINA PROPIONIL L CARNITINA ,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10490,32322.0,GPLC,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10491,30725.0,*PROPIONIL L CARNITINA,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10492,30726.0,*GLYCOCARN,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10493,32321.0,GLICINA PROPIONIL L CARNITINA ,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10494,32322.0,GPLC,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10495,30725.0,*PROPIONIL L CARNITINA,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10496,30726.0,*GLYCOCARN,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10497,32321.0,GLICINA PROPIONIL L CARNITINA ,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10498,32322.0,GPLC,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10499,30725.0,*PROPIONIL L CARNITINA,G  ,2.3,10.7348,1.01,1.0,0.39,24.69004,,
10500,31020.0,DIETMAX P15 M300,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10501,31022.0,TAUMATINA DILUIDA EM MALTODEXT,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10502,30766.0,*TAUMATINA P/SOLIDOS,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10503,31020.0,DIETMAX P15 M300,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10504,31022.0,TAUMATINA DILUIDA EM MALTODEXT,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10505,30766.0,*TAUMATINA P/SOLIDOS,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10506,31020.0,DIETMAX P15 M300,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10507,31022.0,TAUMATINA DILUIDA EM MALTODEXT,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10508,30766.0,*TAUMATINA P/SOLIDOS,G  ,7.7616,12.5698,1.0,1.0,0.68,97.56176,,
10509,33296.0,DIETMAX P10 GA300(PURA_,G  ,5.3169,9.5319,1.0,1.0,0.68,50.68016,,
10510,30767.0,*TAUMATINA P/LIQUIDOS,G  ,5.3169,9.5319,1.0,1.0,0.68,50.68016,,
10511,33296.0,DIETMAX P10 GA300(PURA_,G  ,5.3169,9.5319,1.0,1.0,0.68,50.68016,,
10512,30767.0,*TAUMATINA P/LIQUIDOS,G  ,5.3169,9.5319,1.0,1.0,0.68,50.68016,,
10513,33296.0,DIETMAX P10 GA300(PURA_,G  ,5.3169,9.5319,1.0,1.0,0.68,50.68016,,
10514,30767.0,*TAUMATINA P/LIQUIDOS,G  ,5.3169,9.5319,1.0,1.0,0.68,50.68016,,
10515,38420.0,CAP VEGBCO GASTRORESISTENTE 1,UN ,0.181,2.193,1.0,1.0,1.0,0.39693,,
10516,30787.0,CAP VEG GASTRO BCA 1,UN ,0.181,2.193,1.0,1.0,1.0,0.39693,,
10517,38420.0,CAP VEGBCO GASTRORESISTENTE 1,UN ,0.181,2.193,1.0,1.0,1.0,0.39693,,
10518,30787.0,CAP VEG GASTRO BCA 1,UN ,0.181,2.193,1.0,1.0,1.0,0.39693,,
10519,38420.0,CAP VEGBCO GASTRORESISTENTE 1,UN ,0.181,2.193,1.0,1.0,1.0,0.39693,,
10520,30787.0,CAP VEG GASTRO BCA 1,UN ,0.181,2.193,1.0,1.0,1.0,0.39693,,
10521,,,G  ,0.1459,6.1057,100.0,1.0,0.8,0.891,,
10522,30791.0,TAUMATINA DILUIÇÃO 1% P/SOLIDO,G  ,0.1459,6.1057,100.0,1.0,0.8,0.891,,
10523,,,G  ,0.1459,6.1057,100.0,1.0,0.8,0.891,,
10524,30791.0,TAUMATINA DILUIÇÃO 1% P/SOLIDO,G  ,0.1459,6.1057,100.0,1.0,0.8,0.891,,
10525,,,G  ,0.1459,6.1057,100.0,1.0,0.8,0.891,,
10526,30791.0,TAUMATINA DILUIÇÃO 1% P/SOLIDO,G  ,0.1459,6.1057,100.0,1.0,0.8,0.891,,
10527,,,G  ,1.0133,13.1898,1.0,1.0,1.0,13.36522,,
10528,30825.0,*EMULIUM KAPPA,G  ,1.0133,13.1898,1.0,1.0,1.0,13.36522,,
10529,,,G  ,1.0133,13.1898,1.0,1.0,1.0,13.36522,,
10530,30825.0,*EMULIUM KAPPA,G  ,1.0133,13.1898,1.0,1.0,1.0,13.36522,,
10531,,,G  ,1.0133,13.1898,1.0,1.0,1.0,13.36522,,
10532,30825.0,*EMULIUM KAPPA,G  ,1.0133,13.1898,1.0,1.0,1.0,13.36522,,
10533,,,UN ,1.2597,13.7924,1.0,1.0,1.0,17.3743,,
10534,30851.0,BASE MOUSSE CACAU C/SUCRALOSE,UN ,1.2597,13.7924,1.0,1.0,1.0,17.3743,,
10535,,,UN ,1.2597,13.7924,1.0,1.0,1.0,17.3743,,
10536,,,UN ,1.2597,13.7924,1.0,1.0,1.0,17.3743,,
10537,30856.0,*METAFOLIN,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10538,30857.0,*L5,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10539,30858.0,*METILTETRAFOLATO DE CALCIO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10540,30934.0,*5 METILTETRAFOLATO DE CALCIO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10541,31309.0,MTETRAHYDROPTEROYL L GLUTAMICO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10542,33154.0,METIL FOLATO PARA SPRAY,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10543,33155.0,METILFOLATO PARA SPRAY,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10544,33172.0,METIL FOLATO P/ GOTAS METIL,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10545,33173.0,METILFOLATO P/ GOTAS METIL,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10546,34111.0,5-MTHF P/ GOTAS METIL (DR GIAN,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10547,34131.0,METIL FOLATO P/GOTAS DR GIAN,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10548,36075.0,METILFOLATO P/FILME ORODISPER,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10549,36076.0,METIL FOLATO P/FILME ORODISPER,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10550,38939.0,5 METILTETRAHIDROFOLATO P/ GOT,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10551,39136.0,5-MTHF P/ GOTAS,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10552,39388.0,*LEVOMETILFOLATO DE CALCIO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10553,30854.0,*METIL FOLATO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10554,30856.0,*METAFOLIN,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10555,30857.0,*L5,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10556,30858.0,*METILTETRAFOLATO DE CALCIO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10557,30934.0,*5 METILTETRAFOLATO DE CALCIO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10558,31309.0,MTETRAHYDROPTEROYL L GLUTAMICO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10559,33154.0,METIL FOLATO PARA SPRAY,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10560,33155.0,METILFOLATO PARA SPRAY,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10561,33172.0,METIL FOLATO P/ GOTAS METIL,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10562,33173.0,METILFOLATO P/ GOTAS METIL,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10563,34111.0,5-MTHF P/ GOTAS METIL (DR GIAN,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10564,34131.0,METIL FOLATO P/GOTAS DR GIAN,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10565,36075.0,METILFOLATO P/FILME ORODISPER,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10566,36076.0,METIL FOLATO P/FILME ORODISPER,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10567,38939.0,5 METILTETRAHIDROFOLATO P/ GOT,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10568,39136.0,5-MTHF P/ GOTAS,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10569,39388.0,*LEVOMETILFOLATO DE CALCIO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10570,30854.0,*METIL FOLATO,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
10571,30856.0,*METAFOLIN,G  ,10.35,33.8399,1.14,1.0,0.25,350.24297,,
