,CDPRO,DESCR,UNIDA,PRCOM,FATOR,DILUICAO,EQUIV,DENSIDADE,PRVEN,ARGUMENTO,PARAMETRO
5300,25369.0,L ALANINA USP,G  ,0.107,9.1332,1.0,1.0,0.81,0.97725,,
5301,50404.0,ALANINA,G  ,0.107,9.1332,1.0,1.0,0.81,0.97725,,
5302,50064.0,AC ACETIL SALICILICO,G  ,0.036,10.7348,1.01,1.0,0.81,0.38645,,
5303,59559.0,AAS,G  ,0.036,10.7348,1.01,1.0,0.81,0.38645,,
5304,59560.0,ASPIRINA,G  ,0.036,10.7348,1.01,1.0,0.81,0.38645,,
5305,41189.0,CURCUMIN BRANCO,G  ,3.0104,6.6449,1.04,1.0,0.305,20.00381,,
5306,41315.0,SABIWHITE,G  ,3.0104,6.6449,1.04,1.0,0.305,20.00381,,
5307,41348.0,CURCUMINA (EXT) - USO TOPICO,G  ,3.0104,6.6449,1.04,1.0,0.305,20.00381,,
5308,41190.0,CURCUMIN P/ DERMATO,G  ,3.0104,6.6449,1.04,1.0,0.305,20.00381,,
5309,34070.0,CROMO II-FALTA,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5310,31757.0,DM II ® - DESCONTINUADO,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5311,34068.0,ZYRCHROMO DE CROMO-FALTA,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5312,34066.0,DINICOICISTEINATO DE CROMO-FAL,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5313,34072.0,CROMO DM II-FALTA,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5314,34067.0,CROMO ZYRCHROMO-FALTA,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5315,34069.0,CROMO (ZYCHROME)-FALTA,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5316,31758.0,CHROMIUM DINICOCYSTEINATE-FALT,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5317,34073.0,DMII CROMO-FALTA,G  ,22.3,5.9593,4.3,1.0,0.54,132.89239,,
5318,26105.0,MATRIXIL,G  ,4.1066,6.6023,1.0,1.0,1.157,27.11301,,
5319,41596.0,MATRIXYL,G  ,4.1066,6.6023,1.0,1.0,1.157,27.11301,,
5320,30084.0,LINEFACTOR,G  ,4.1066,6.6023,1.0,1.0,1.157,27.11301,,
5321,36039.0,Ñ USAR,G  ,4.1066,6.6023,1.0,1.0,1.157,27.11301,,
5322,32451.0,VIT D 50.000UI - LICAPA-FALTA,UN ,0.0949,16.0264,1.0,1.0,1.0,1.5209,,
5323,33008.0,*POLPA FRAMBOESA LIOFIL PÓ,G  ,0.271,8.3864,1.0,1.0,1.0,2.27271,,
5324,37010.0,LACTO B®,G  ,4.5,9.7766,1.0,1.0,1.092,43.9947,,
5325,37013.0,SKINBIOTICS LACTO B®,G  ,4.5,9.7766,1.0,1.0,1.092,43.9947,,
5326,37012.0,LACTOBACILLUS LISADO,G  ,4.5,9.7766,1.0,1.0,1.092,43.9947,,
5327,58610.0,XYLOCAINA,G  ,0.55,10.8768,1.0,1.0,0.47,5.98224,,
5328,5815.0,LIDOCAINA HCL,G  ,0.55,10.8768,1.0,1.0,0.47,5.98224,,
5329,37079.0,LIDOCAINA,G  ,0.55,10.8768,1.0,1.0,0.47,5.98224,,
5330,54513.0,LIDOCAINA HCL,G  ,0.55,10.8768,1.0,1.0,0.47,5.98224,,
5331,8308.0,XILOCAINA,G  ,0.55,10.8768,1.0,1.0,0.47,5.98224,,
5332,37037.0,TRAUMELL S 30ML - TEM NA HKM,UN ,67.0,3.231,1.0,1.0,1.0,216.477,,
5333,28825.0,INDOL-3-CARBINOL 400MG CAPS,UN ,0.6324,17.9977,1.0,1.0,1.0,11.3817,,
5334,26732.0,DMAE USO INTERNO,G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5335,23074.0,DMAE (C/BITARTARATO),G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5336,23076.0,DIMETIL AMINO ETANOL,G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5337,25160.0,DMAE (BITARTARATO),G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5338,23072.0,DEANOL (C/BITARTARATO),G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5339,25420.0,N DIMETILETANOLAMINE,G  ,0.0845,16.444,1.01,1.0,0.62,1.38952,,
5340,23067.0,DMAE BITARTARATO,G  ,0.0845,16.444,1.01,1.0,0.62,1.38952,,
5341,30939.0,DMAE P/CAPSULAS,G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5342,23070.0,DIMETIL AMINO ETANOL,G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5343,23069.0,DEANOL (C/BITARTARATO),G  ,0.0845,16.444,1.01,2.68,0.62,1.38952,,
5344,25640.0,ZEAXANTINA,G  ,1.58,34.2871,19.52,1.0,0.5,54.17362,,
5345,31566.0,TAGETES ERECTA L,G  ,1.58,34.2871,19.52,1.0,0.5,54.17362,,
5346,31567.0,CALENDULA OFFICINALIS L.,G  ,1.58,34.2871,19.52,1.0,0.5,54.17362,,
5347,31565.0,ZEAXANTINA 5 %,G  ,1.58,34.2871,19.52,1.0,0.5,54.17362,,
5348,27215.0,CENTELLA ASIAT EXT 1%TANINOS,G  ,0.06729,15.5888,1.03,1.0,0.541,1.04897,,
5349,23352.0,CENTELLA ASIATICA EXT SECO,G  ,0.06729,15.5888,1.03,1.0,0.541,1.04897,,
5350,25592.0,ADONIS VERNALIS EXT SECO,G  ,0.06729,15.5888,1.03,1.0,0.541,1.04897,,
5351,26271.0,GOTU COLA EXT SECO,G  ,0.06729,15.5888,1.03,1.0,0.541,1.04897,,
5352,5423.0,EXT SECO CENTELLA ASIATICA,G  ,0.06729,15.5888,1.03,1.0,0.541,1.04897,,
5353,3231.0,CENTELLA ASIATICA EXT SECO,G  ,0.06729,15.5888,1.03,1.0,0.541,1.04897,,
5354,35686.0,REVINAGE,G  ,2.85,8.0833,1.0,1.0,1.0,23.03741,,
5355,22785.0,CARDIODORON 50ML,UN ,19.55,6.2057,1.0,1.0,1.0,121.32144,,
5356,38105.0,COLAGENO UC II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
5357,31903.0,Ñ USAR - FLEXABLE,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
5358,41310.0,COLAGENO TIPO II (UC II),G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
5359,31901.0,Ñ USAR-COLAGENO NÃO DESNATURA,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
5360,30549.0,Ñ USAR - COLAGENO TIPO II,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
5361,30548.0,UC II ® - COLAGENO TIPO II PÓ,G  ,26.5,7.1937,1.0,1.0,0.87,190.63305,,
5362,36660.0,CROMO DINICOTINATOGLICINATO,G  ,0.35,449.5451,8.3,1.0,0.68,157.34078,,
5363,35964.0,CROMO CHELAVITE,G  ,0.35,449.5451,8.3,1.0,0.68,157.34078,,
5364,29288.0,POLINICOTINATO CROMO ,G  ,0.35,449.5451,8.3,1.0,0.68,157.34078,,
5365,40359.0,CROMO NICOTINATO GLICINATO(GTF,G  ,0.35,449.5451,8.3,1.0,0.68,157.34078,,
5366,29287.0,CROMO GTF - EM FALTA S/ PREV,G  ,0.35,449.5451,8.3,1.0,0.68,157.34078,,
5367,36659.0,CROMO DNG,G  ,0.35,449.5451,8.3,1.0,0.68,157.34078,,
5368,28637.0,IDEBENONA LIPOFILICA,G  ,4.4708,11.0253,2.25,1.0,1.0,49.2915,,
5369,28578.0,IDEBENONA ORAL LIPOFILICA,G  ,4.4708,11.0253,2.25,1.0,1.0,49.2915,,
5370,58622.0,MARACUJA EXT SECO,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5371,38592.0,PASSIFLORA EDULIS EXT SECO,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5372,54689.0,PASSIFLORA EXT SECO,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5373,27263.0,MARACUJA EXT,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5374,27925.0,GRENADILHA,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5375,7699.0,MARACUGINA,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5376,41210.0,EXT SECO PASSIFLORA,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5377,8280.0,PASSIFLORA ALATA EXT SECO,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5378,27264.0,PASSIFLORA EXT ,G  ,0.06011,16.5606,1.05,1.0,0.541,0.99546,,
5379,26137.0,FARINHA DE MARACUJA,G  ,0.01872,0.0,1.05,1.0,1.0,0.23531,,
5380,26103.0,MARACUJA FARINHA CASCA,G  ,0.01872,0.0,1.05,1.0,1.0,0.23531,,
5381,39195.0,AC RETINOICO,G  ,0.2145,23.7695,25.0,1.0,1.0,5.0979,,
5382,39197.0,TRETINOIN,G  ,0.2145,23.7695,25.0,1.0,1.0,5.0979,,
5383,39200.0,VIT A ACIDA,G  ,0.2145,23.7695,25.0,1.0,1.0,5.0979,,
5384,39198.0,TRETINOINA,G  ,0.2145,23.7695,25.0,1.0,1.0,5.0979,,
5385,39194.0,TRETINOINA DIL 4%,G  ,0.2145,23.7695,25.0,1.0,1.0,5.0979,,
5386,39199.0,TRETINOINE,G  ,0.2145,23.7695,25.0,1.0,1.0,5.0979,,
5387,41301.0,ILLICIUM VERUM TINT (TM),G  ,0.06765,17.9981,1.0,1.0,1.0,1.21757,,
5388,37319.0,ANIS ESTRELADO TINT (TM),G  ,0.06765,17.9981,1.0,1.0,1.0,1.21757,,
5389,41300.0,TINT ILLICIUM VERUM (TM),G  ,0.06765,17.9981,1.0,1.0,1.0,1.21757,,
5390,37318.0,TINT MAE ANIS ESTRELADO (TM),G  ,0.06765,17.9981,1.0,1.0,1.0,1.21757,,
5391,37316.0,TINT MAE BADIANA (TM),G  ,0.06765,17.9981,1.0,1.0,1.0,1.21757,,
5392,37317.0,BADIANA TINT (TM),G  ,0.06765,17.9981,1.0,1.0,1.0,1.21757,,
5393,35872.0,BETA HIDROXIBUTIRATO,G  ,0.23,7.8261,1.0,1.0,0.49,1.8,,
5394,35392.0,CALCIUM BETA-HYDROXYBUTYRATE,G  ,0.23,7.8261,1.0,1.0,0.49,1.8,,
5395,35391.0,BHB CALCIO,G  ,0.23,7.8261,1.0,1.0,0.49,1.8,,
5396,35393.0,BHB BETA HIDROXI BUTIRATO,G  ,0.23,7.8261,1.0,1.0,0.49,1.8,,
5397,21839.0,STYRAX TONKINENSIS TINT,G  ,0.0424,4.5383,1.0,1.0,1.0,0.19242,,
5398,36234.0,TINT STYRAX TONKINENSIS,G  ,0.0424,4.5383,1.0,1.0,1.0,0.19242,,
5399,57204.0,TINT BENJOIM,G  ,0.0424,4.5383,1.0,1.0,1.0,0.19242,,
5400,21758.0,BENJOIM TINT,G  ,0.0424,4.5383,1.0,1.0,1.0,0.19242,,
5401,40395.0,OL SEMENTE ABOBORA PO,G  ,0.0599,7.5342,2.5,1.0,1.0,0.4514,,
5402,40396.0,OL SEMENTE ABOBORA P/ CAPS,G  ,0.0599,7.5342,2.5,1.0,1.0,0.4514,,
5403,40394.0,OLEO SEMENTE ABOBORA PO,G  ,0.0599,7.5342,2.5,1.0,1.0,0.4514,,
5404,40985.0,NARINGENINA(CITRUS GRANDIS OSB,G  ,1.55,6.8925,1.02,1.0,0.31,10.68338,,
5405,35624.0,NARIGENIN,G  ,1.55,6.8925,1.02,1.0,0.31,10.68338,,
5406,35293.0,NARINGENINA,G  ,1.55,6.8925,1.02,1.0,0.31,10.68338,,
5407,33654.0,DROSERA RAMENTACEA,G  ,4.1612,6.7235,1.0,1.0,1.0,27.978,,
5408,33653.0,ADIPO TRAP,G  ,4.1612,6.7235,1.0,1.0,1.0,27.978,,
5409,33652.0,ADIPO-TRAP,G  ,4.1612,6.7235,1.0,1.0,1.0,27.978,,
5410,39174.0,ADIPOTRAP EYES,G  ,4.1612,6.7235,1.0,1.0,1.0,27.978,,
5411,39173.0,ADIPO-TRAP EYES,G  ,4.1612,6.7235,1.0,1.0,1.0,27.978,,
5412,33752.0,ADIPOTRAP,G  ,4.1612,6.7235,1.0,1.0,1.0,27.978,,
5413,9957.0,CAP GELAT BRANCA  3,UN ,0.0265,6.1058,1.0,1.0,1.0,0.1618,,
5414,28418.0,*OL BORRAGEM 500MG,UN ,0.169,10.7348,1.0,1.0,1.0,1.81418,,
5415,33796.0,*OMEGA 6 500MG,UN ,0.169,10.7348,1.0,1.0,1.0,1.81418,,
5416,4395.0,*OL BORAGE 500MG,UN ,0.169,10.7348,1.0,1.0,1.0,1.81418,,
5417,30105.0,RESVERATROL 20% (POLYGONUM),G  ,0.0014,0.0,1.0,1.0,1.0,0.0176,,
5418,30106.0,POLIGONUM CUSPIDATUM EXT SECO,G  ,0.0014,0.0,1.0,1.0,1.0,0.0176,,
5419,29235.0,POLYGONUM CUSPIDATUM EXT - FLT,G  ,0.0014,0.0,1.0,1.0,1.0,0.0176,,
5420,33741.0,LARANJA VERMELHA MORO,G  ,1.6799,4.4391,1.03,1.0,0.528,7.45724,,
5421,31970.0,MOROSIL ®,G  ,1.6799,4.4391,1.03,1.0,0.528,7.45724,,
5422,33743.0,VER CD 3424,G  ,1.6799,4.4391,1.03,1.0,0.528,7.45724,,
5423,33742.0,LARANJA VERMELHA AMARGA MORO,G  ,1.6799,4.4391,1.03,1.0,0.528,7.45724,,
5424,38176.0,MORUSIL,G  ,1.6799,4.4391,1.03,1.0,0.528,7.45724,,
5425,32949.0,LARANJA MORO,G  ,1.6799,4.4391,1.03,1.0,0.528,7.45724,,
5426,40810.0,HUPERZINE (TRATADO) MG,G  ,20.5066,12.2941,1.06,1.0,1.0,252.1107,,
5427,30185.0,HUPERZINE 1% (TRATADO) MG,G  ,20.5066,12.2941,1.06,1.0,1.0,252.1107,,
5428,30982.0,HUPERZIA SERRATA TRATADA P/MG,G  ,20.5066,12.2941,1.06,1.0,1.0,252.1107,,
5429,30186.0,HUPERZINE A (TRATADO) MCG,G  ,20.5066,12.2941,1.06,100.0,1.0,252.1107,,
5430,30981.0,UPERSINA A (TRATADA) MCG,G  ,20.5066,12.2941,1.06,100.0,1.0,252.1107,,
5431,30183.0,HUPERZINE (TRATADO) P/MG,G  ,20.5066,12.2941,1.06,1.0,1.0,252.1107,,
5432,31341.0,TOOTHED CLUBMOSS P/MG,G  ,20.5066,12.2941,1.06,1.0,1.0,252.1107,,
5433,30184.0,HUPERZINE A 1% (TRATADO) MG,G  ,20.5066,12.2941,1.06,1.0,1.0,252.1107,,
5434,3187.0,XXXX,G  ,8.36,6.9416,1.0,1.0,1.0,58.03178,,
5435,389.0,XXXXX,G  ,8.36,6.9416,1.0,1.0,1.0,58.03178,,
5436,27748.0,EGG PROTEIN,G  ,0.0802,9.2453,1.05,1.0,0.38,0.74147,,
5437,27561.0,ALBUMINA LIOFILIZADA,G  ,0.0802,9.2453,1.05,1.0,0.38,0.74147,,
5438,20600.0,ALBUMINA OVO,G  ,0.0802,9.2453,1.05,1.0,0.38,0.74147,,
5439,50428.0,ALBUMINA,G  ,0.0802,9.2453,1.05,1.0,0.38,0.74147,,
5440,722.0,TINT CITRUS AURANTIUM,G  ,0.0399,11.3556,1.0,1.0,1.0,0.45309,,
5441,33023.0,LARANJA AMARGA TINT,G  ,0.0399,11.3556,1.0,1.0,1.0,0.45309,,
5442,33021.0,CITRUS AURANTIUM TINT,G  ,0.0399,11.3556,1.0,1.0,1.0,0.45309,,
5443,38783.0,TINT LARANJA AMARGA,G  ,0.0399,11.3556,1.0,1.0,1.0,0.45309,,
5444,36792.0,CASCA DE LARANJA AMARGA TINT,G  ,0.0399,11.3556,1.0,1.0,1.0,0.45309,,
5445,33022.0,TINT CASCA DE LARANJA AMARGA,G  ,0.0399,11.3556,1.0,1.0,1.0,0.45309,,
5446,35186.0,SUCO BASE - LARANJA,UN ,0.3759,3.7822,1.0,1.0,1.0,1.4217,,
5447,35185.0,REFRESCO LIFTFRESH LARANJA,UN ,0.3759,3.7822,1.0,1.0,1.0,1.4217,,
5448,35694.0,BASE CHA LARANJA,UN ,0.3759,3.7822,1.0,1.0,1.0,1.4217,,
5449,28520.0,TRANSRESVERATROL ORAL LIPOFIL,G  ,0.4903,10.2474,2.27,1.0,1.0,5.0242,,
5450,28383.0,RESVERATROL ORAL LIPOFILICO,G  ,0.4903,10.2474,2.27,1.0,1.0,5.0242,,
5451,28518.0,TRANSRESVERATROL LIPOFILICO,G  ,0.4903,10.2474,2.27,1.0,1.0,5.0242,,
5452,28519.0,TRANS-RESVERATROL LIPOFILICO,G  ,0.4903,10.2474,2.27,1.0,1.0,5.0242,,
5453,40811.0,INCROMINE ® SD,G  ,0.0389,15.3445,1.0,1.0,1.0,0.5969,,
5454,36405.0,INCROMINE SD E DIMETILAMINA EO,G  ,0.0389,15.3445,1.0,1.0,1.0,0.5969,,
5455,40813.0,POLYMINE SDA,G  ,0.0389,15.3445,1.0,1.0,1.0,0.5969,,
5456,36404.0,GENAMIN SPA,G  ,0.0389,15.3445,1.0,1.0,1.0,0.5969,,
5457,36406.0,STEARAMIDOPROPYL DIMETHYLAMINE,G  ,0.0389,15.3445,1.0,1.0,1.0,0.5969,,
5458,33925.0,ESTERAMIDOPROPIL DIMETILAMINA,G  ,0.0389,15.3445,1.0,1.0,1.0,0.5969,,
5459,33973.0,APIGENINA,G  ,2.37,11.4,1.03,1.0,0.41,27.018,,
5460,32934.0,HCG 50UI - CAPSULA SUBLINGUAL,CAP,0.2546,9.7794,1.0,1.0,1.0,2.4898,,
5461,8606.0,POTASSIO COMPLEXO,G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5462,34392.0,POTASSIO COMPLEX ALBION®,G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5463,36862.0,POTASSIO GLICINA,G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5464,25464.0,POTASSIO MINERAL BUFERED,G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5465,5255.0,POTASSIO QUELADO,G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5466,2596.0,POTASSIO A A COMPLEXO,G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5467,25664.0,POTASSIO (QUELADO),G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5468,25117.0,K QUELADO,G  ,0.5,6.0,4.93,1.0,1.0,3.0,,
5469,9636.0,PO SEMENTE DAMASCO,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5470,39517.0,MICROESFERAS DAMASCO,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5471,24080.0,APRICOT SEMENTE PO,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5472,24349.0,SEMENTE APRICOT PO,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5473,1668.0,APRICOT KERNEL,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5474,24350.0,SEMENTE DAMASCO PO,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5475,24079.0,DAMASCO SEMENTE PO,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5476,9637.0,PO CAROCO DAMASCO,G  ,0.3224,11.5566,1.0,1.0,0.72,3.72585,,
5477,36511.0,ALENDRONATO SODIO,G  ,0.45361,183.2241,1.2,1.0,1.0,83.11228,,
5478,23635.0,ALENDRONATO SODIO TRIHIDRATADO,G  ,0.45361,183.2241,1.2,1.31,1.0,83.11228,,
5479,1310.0,ALENDRONATO,G  ,0.45361,183.2241,1.2,1.0,1.0,83.11228,,
5480,21670.0,AC ALENDRONICO,G  ,0.45361,183.2241,1.2,1.0,1.0,83.11228,,
5481,30745.0,METENOLONA ACETATO,G  ,90.0,6.0,1.0,1.0,0.54,540.0,,
5482,41140.0,CERAMIDAS III - USO CAPILAR,G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5483,27861.0,CERAMIDA A2,G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5484,39606.0,"CERAMIDA P/ PELE (CONC 0,6-2%)",G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5485,3351.0,CERAMIDAS SOLÚVEL,G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5486,34322.0,CERAMIDA P/CABELO,G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5487,36614.0,CERAMIDE,G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5488,36640.0,CERAMIDA,G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5489,3367.0,BIOCERYM,G  ,0.57,6.8661,1.0,1.0,0.9602,3.91368,,
5490,32649.0,VANILLA WHEY LATA 375G/15DS,UN ,107.5,2.3256,1.0,1.0,1.0,250.0,,
5491,32052.0,DM II,G  ,80.1305,0.0,1.02,1.0,1.0,661.25536,,
5492,32548.0,CROMO DMII ,G  ,80.1305,0.0,1.02,1.0,1.0,661.25536,,
5493,38147.0,CREAPURE®,G  ,0.111,9.6033,1.0,1.0,1.0,1.06597,,
5494,38146.0,CREATINA CREAPURE®,G  ,0.111,9.6033,1.0,1.0,1.0,1.06597,,
5495,38148.0,CREAPURE® (CREATINA),G  ,0.111,9.6033,1.0,1.0,1.0,1.06597,,
5496,40045.0,CREATINA (SELO CREAPURE®),G  ,0.111,9.6033,1.0,1.0,1.0,1.06597,,
5497,32899.0,XAROPE DIETETICO,G  ,0.0154,12.3711,1.0,1.0,1.0,0.1911,,
5498,27635.0,XAROPE DIETETICO BASE ESPECIAL,G  ,0.0154,12.3711,1.0,1.0,1.0,0.1911,,
5499,37290.0,H2O2,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
5500,40302.0,PEROXIDO HIDROGENIO P/SOL %,G  ,0.0241,12.0621,1.0,2.86,1.0,0.2907,,
5501,55530.0,PEROXIDO HIDROGENIO,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
5502,62455.0,PERIDROL,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
5503,28628.0,IX 351 B,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
5504,28623.0,PEROXIDO HIDROGENIO 35%,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
5505,31059.0,SILICONE P/DERMATO,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5506,39413.0,VS 200-350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5507,25692.0,SILICONE DM350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5508,30423.0,BELSIL DM 350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5509,23440.0,OL SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5510,55311.0,OL SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5511,30422.0,OL SILICONE 200F 100CS,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5512,23439.0,OLEO SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5513,23757.0,DIMETICONE P/DERMATO,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5514,23756.0,SILICONE DC 200/350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
5515,30607.0,FINASTERIDE 1MG COMP,UN ,0.023,16.9957,1.0,1.0,1.0,0.3909,,
5516,25815.0,IBEDENONA IDBLIGHT,G  ,2.0634,33.5913,1.66,1.0,1.0,69.3112,,
5517,26032.0,IDB LIGHT,G  ,2.0634,33.5913,1.66,1.0,1.0,69.3112,,
5518,39325.0,IDEBENONA TOPICA,G  ,2.0634,33.5913,1.66,1.0,1.0,69.3112,,
5519,24702.0,IDEBENONA LIPOSSOMADA FORM,G  ,2.0634,33.5913,1.66,1.0,1.0,69.3112,,
5520,24704.0,IDB-LIGHT,G  ,2.0634,33.5913,1.66,1.0,1.0,69.3112,,
5521,25814.0,IDEBENONA IDBLIGHT,G  ,2.0634,33.5913,1.66,1.0,1.0,69.3112,,
5522,9390.0,BLACK SNAKE ROOT,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5523,8228.0,CIMICIFUGA EXT SECO,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5524,36092.0,ACTAEA RACEMOSA EXT SECO,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5525,27204.0,BLACK COHOSH EXT SECO,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5526,23269.0,EXT SECO BLACK COHOSH,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5527,23267.0,EXT SECO CIMICIFUGA,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5528,8739.0,REMIDAMIN,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5529,23268.0,"BLACK COHOSH EXT SECO 2,5%",G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5530,8233.0,"CIMICIF 2,5%TRITERPENOSGLICOSI",G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5531,30245.0,CIMICIFUGA RACEMOSA EXT SECO,G  ,0.35,20.7362,1.04,1.0,1.0,7.25767,,
5532,37559.0,BOSWE® 20% AC BOSWELICOS,G  ,4.5,8.4632,1.03,1.0,0.292,38.0844,,
5533,33971.0,BOSWE®,G  ,4.5,8.4632,1.03,1.0,0.292,38.0844,,
5534,40893.0,BOSWE® 10% AKBA,G  ,4.5,8.4632,1.03,1.0,0.292,38.0844,,
5535,38356.0,NUCLEOTIDES ®,G  ,3.16,7.2571,1.05,1.0,0.433,22.93244,,
5536,33550.0,IMUNEL®,G  ,3.16,7.2571,1.05,1.0,0.433,22.93244,,
5537,40053.0,LACTICASEIBACILLUS RHAMNOSUS,G  ,3.61,10.856,1.02,1.0,1.0,39.19016,BLH                           ,180
5538,40053.0,LACTICASEIBACILLUS RHAMNOSUS,G  ,3.61,10.856,1.02,1.0,1.0,39.19016,MLH                           ,180000
5539,24326.0,LACTOBACILOS RHAMNOSUS,G  ,3.61,10.856,1.02,1.0,1.0,39.19016,BLH                           ,180
5540,24326.0,LACTOBACILOS RHAMNOSUS,G  ,3.61,10.856,1.02,1.0,1.0,39.19016,MLH                           ,180000
5541,5448.0,LACTOBACILLUS RHAMNOSUS,G  ,3.61,10.856,1.02,1.0,1.0,39.19016,BLH                           ,180
5542,5448.0,LACTOBACILLUS RHAMNOSUS,G  ,3.61,10.856,1.02,1.0,1.0,39.19016,MLH                           ,180000
5543,30125.0,BORO ORGANIC GLICINA,G  ,1.2,8.4832,9.96,1.0,0.72,10.17984,,
5544,25783.0,BORO (ALBION®),G  ,1.2,8.4832,9.96,1.0,0.72,10.17984,,
5545,25782.0,BORO QUELADO ALBION®,G  ,1.2,8.4832,9.96,1.0,0.72,10.17984,,
5546,25780.0,Ñ USAR - VER CÓD 39397,G  ,1.2,8.4832,9.96,1.0,0.72,10.17984,,
5547,25779.0,BORO QUELADO ALBION®,G  ,1.2,8.4832,9.96,1.0,0.72,10.17984,,
5548,24987.0,RISPERIDONA P/CAPSULAS,G  ,0.2802,8.7733,100.0,1.0,1.0,2.4581,,
5549,24986.0,RISPERIDONA DILUIÇÃO 1%,G  ,0.2802,8.7733,100.0,1.0,1.0,2.4581,,
5550,856.0,DIETANOLAMINA AC GRAXO CÔCO,G  ,0.0259,12.3233,1.0,1.0,1.01,0.31917,,
